,store_cd,store_nm,address,x,y,sale_avg,TRDAR_SE_1,TRDAR_CD,TRDAR_CD_N,SIGNGU_CD,ADSTRD_CD,geometry,coordinates
0,10014,개포1호점,서울특별시 강남구 선릉로48 (개포동),127.059737727687,37.4836059941898,2975688.888888889,골목상권,1000928,선릉로18길,11680,11680670,"POLYGON ((127.062521183867 37.48404271455161, 127.0627196596341 37.48382690793743, 127.0631641371623 37.48411706617026, 127.0638523268455 37.48367033667141, 127.0629826804229 37.48305577503503, 127.0626238376658 37.48281188254958, 127.0621998200629 37.4825044120808, 127.0614669317753 37.48193716014298, 127.0610849253573 37.48225343212026, 127.0609186086835 37.48239119211791, 127.0607343265992 37.48254409806022, 127.0602690424919 37.48293068881944, 127.0601334560898 37.48304329387798, 127.0595792437788 37.48350525142997, 127.0595099810719 37.48356322118396, 127.0598903393951 37.48385684786116, 127.0606340944254 37.48443095147864, 127.0611064669367 37.48454792930234, 127.0612375764407 37.48448983648204, 127.0615235361128 37.48437048451433, 127.0619918884931 37.48427338130204, 127.062521183867 37.48404271455161))","[[127.06252118386703, 37.48404271455161], [127.06271965963406, 37.48382690793743], [127.06316413716229, 37.484117066170256], [127.06385232684548, 37.48367033667141], [127.06298268042295, 37.483055775035034], [127.0626238376658, 37.482811882549576], [127.06219982006293, 37.4825044120808], [127.06146693177533, 37.48193716014298], [127.06108492535732, 37.48225343212026], [127.0609186086835, 37.48239119211791], [127.06073432659919, 37.482544098060224], [127.06026904249191, 37.482930688819444], [127.06013345608982, 37.48304329387798], [127.05957924377883, 37.48350525142997], [127.05950998107187, 37.483563221183964], [127.05989033939511, 37.48385684786116], [127.06063409442537, 37.48443095147864], [127.06110646693675, 37.48454792930234], [127.06123757644072, 37.48448983648204], [127.06152353611284, 37.48437048451433], [127.06199188849308, 37.48427338130204], [127.06252118386703, 37.48404271455161]]"
1,10015,개포2호점,서울특별시 강남구 개포로512(개포동),127.068842082027,37.4893072141263,5267541.0,전통시장,1001475,강남개포시장,11680,11680670,"POLYGON ((127.0676534926759 37.48935051845855, 127.0690416484742 37.48954397262982, 127.0693019627908 37.48895185822803, 127.0688156040952 37.48879374537148, 127.0686216791778 37.4891588563631, 127.0677954607962 37.48904247267555, 127.0676534926759 37.48935051845855))","[[127.06765349267593, 37.48935051845855], [127.0690416484742, 37.48954397262982], [127.06930196279079, 37.488951858228035], [127.06881560409519, 37.48879374537148], [127.06862167917781, 37.4891588563631], [127.06779546079619, 37.48904247267555], [127.06765349267593, 37.48935051845855]]"
2,10250,소공점,서울시 중구 남대문로7길 11소공동,126.981249523015,37.5636892672995,35317750.666666664,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,11140,11140520,"POLYGON ((126.9760060514726 37.56066567170794, 126.97601639399 37.56068538251904, 126.9760123747447 37.56079242221136, 126.9760601080263 37.56088495989458, 126.9766865212894 37.56255178295034, 126.9773352344994 37.56421261766336, 126.9774898579092 37.56460655424655, 126.9781093220285 37.56560047145172, 126.9776594418585 37.56578550551915, 126.9772269069067 37.56625122459256, 126.9772428080476 37.56645203909707, 126.9771763493629 37.56654576040015, 126.9771885548078 37.56668723377685, 126.9774217065568 37.56668732473712, 126.9774081863209 37.56711116940077, 126.9773439652439 37.56865242223717, 126.9773533801967 37.56906055565495, 126.9773375961559 37.56924948127114, 126.9776158453066 37.56929348017223, 126.9781855695955 37.5691665077648, 126.978695344288 37.56910600603844, 126.9795775358291 37.56907093681438, 126.9799088381656 37.56903119627676, 126.9801476007947 37.56901993415061, 126.980587156455 37.56899160521687, 126.9810002920243 37.56897403408978, 126.9814207097059 37.56900477852946, 126.981688264865 37.56901201125602, 126.982022655358 37.56906264136086, 126.9823665710351 37.56905205655547, 126.9826082853954 37.5690193555771, 126.9826986565864 37.56901723022741, 126.9832194171558 37.56890501918212, 126.9837950778506 37.56878843219533, 126.9839303673182 37.56875906257298, 126.9843908003114 37.56863680929609, 126.9852660705353 37.56848449037719, 126.9862839014793 37.56830145742441, 126.9866621816803 37.56823328958183, 126.9866469064852 37.56806634121646, 126.9871577991533 37.56802082486013, 126.9873888560634 37.56802042666082, 126.9873878615573 37.56795019778544, 126.9874815578715 37.56790721597065, 126.987465724386 37.56784009217441, 126.9874024816458 37.56781460485918, 126.9873628754406 37.56711619331389, 126.9873270950145 37.56638282240206, 126.9874372008945 37.56621144313424, 126.9876308580149 37.56601739033746, 126.9876311797447 37.56596746831877, 126.9876115996773 37.56596791692773, 126.9876041383798 37.56593016672231, 126.987607004243 37.56593043858678, 126.9876096053795 37.56591083174366, 126.9875943236049 37.56590859866062, 126.9875943329023 37.56589937939306, 126.9876336637474 37.56589498094355, 126.9876410200262 37.56579438547394, 126.9876271918299 37.56579140952768, 126.9876262397625 37.56578682247051, 126.9875840212322 37.5657683666755, 126.9875447170592 37.56574550918252, 126.9875046150777 37.56573475322176, 126.9874998025259 37.56573794586527, 126.9874250262511 37.5657093759301, 126.9873936522165 37.56568402381426, 126.9873854906293 37.56568275914127, 126.9873940200872 37.56552684529989, 126.9873976499953 37.56537290093241, 126.9874030387464 37.56489923584655, 126.9873968876967 37.56478079538108, 126.9873536012754 37.56474130860246, 126.9873645726022 37.5646756777266, 126.9873825756269 37.5645668362326, 126.9874790252284 37.56453433324256, 126.9876265794786 37.56412682064915, 126.9879896685306 37.56361604649563, 126.9882936930124 37.56320633361187, 126.9885163771786 37.56283472322453, 126.9885620526327 37.56274528326814, 126.988645989958 37.56245320485784, 126.9886871782913 37.56217431000533, 126.9886927391808 37.56213400831232, 126.9887056068856 37.56214124698126, 126.9887968766268 37.56141638168324, 126.9887885534953 37.5614053978542, 126.9887663074499 37.56137604025727, 126.9887281717594 37.56132571717173, 126.9886092144105 37.56131544769416, 126.9882118433321 37.56128762623582, 126.986910756914 37.5611681978477, 126.9866290485221 37.56114942120838, 126.9850752303235 37.56097285612167, 126.9846981077225 37.56092766174727, 126.9834263937449 37.56083311846259, 126.9822793523538 37.56074932205811, 126.9821262714556 37.56073326474102, 126.9818977551264 37.56066244400022, 126.9819577872513 37.56052618704702, 126.9819503968212 37.56046117401915, 126.9816032933282 37.56031937455862, 126.9811550901833 37.56001445974731, 126.9810646071144 37.56007036616617, 126.9803976233163 37.55985159463865, 126.9801698740045 37.55985820211436, 126.980014015263 37.55986266930296, 126.9798402906999 37.55959995153908, 126.9795904166356 37.55953596552235, 126.9790770337922 37.55936396637323, 126.9786209721088 37.55911102765133, 126.9782225469882 37.55876627636605, 126.9778124095689 37.55831994404573, 126.9773894569881 37.55801769440748, 126.9771453002618 37.5578960234976, 126.9765134290672 37.55768084508576, 126.9761692526568 37.55844126231795, 126.9758333800873 37.55873549979462, 126.9756532114185 37.55893293079656, 126.9756269703012 37.55911858498238, 126.9756403519981 37.55926754543736, 126.9757994987541 37.55946531068707, 126.9759427353925 37.55963265229471, 126.9760380476142 37.55985960219304, 126.9759914704884 37.56022423264358, 126.9760524972244 37.56031560597767, 126.9760775531688 37.56056422472595, 126.9760060514726 37.56066567170794))","[[126.97600605147262, 37.56066567170794], [126.97601639399002, 37.56068538251904], [126.97601237474466, 37.560792422211364], [126.97606010802627, 37.56088495989458], [126.97668652128942, 37.56255178295034], [126.97733523449938, 37.56421261766336], [126.97748985790916, 37.56460655424655], [126.97810932202846, 37.565600471451724], [126.97765944185855, 37.56578550551915], [126.97722690690665, 37.566251224592556], [126.97724280804758, 37.56645203909707], [126.97717634936288, 37.566545760400146], [126.97718855480784, 37.566687233776854], [126.97742170655684, 37.56668732473712], [126.97740818632091, 37.567111169400775], [126.97734396524393, 37.56865242223717], [126.97735338019669, 37.56906055565495], [126.97733759615586, 37.569249481271136], [126.9776158453066, 37.56929348017223], [126.97818556959548, 37.5691665077648], [126.97869534428797, 37.56910600603844], [126.97957753582911, 37.569070936814384], [126.97990883816557, 37.56903119627676], [126.98014760079468, 37.56901993415061], [126.98058715645504, 37.568991605216866], [126.98100029202426, 37.56897403408978], [126.98142070970594, 37.56900477852946], [126.98168826486496, 37.56901201125602], [126.98202265535797, 37.56906264136086], [126.98236657103509, 37.56905205655547], [126.98260828539544, 37.5690193555771], [126.98269865658635, 37.56901723022741], [126.98321941715577, 37.56890501918212], [126.9837950778506, 37.56878843219533], [126.98393036731815, 37.56875906257298], [126.98439080031139, 37.568636809296095], [126.98526607053526, 37.568484490377195], [126.98628390147934, 37.56830145742441], [126.9866621816803, 37.568233289581826], [126.98664690648519, 37.568066341216465], [126.9871577991533, 37.568020824860135], [126.9873888560634, 37.56802042666082], [126.98738786155731, 37.567950197785436], [126.98748155787153, 37.56790721597065], [126.98746572438596, 37.56784009217441], [126.98740248164584, 37.56781460485918], [126.9873628754406, 37.567116193313886], [126.98732709501445, 37.56638282240206], [126.98743720089453, 37.56621144313424], [126.98763085801485, 37.566017390337464], [126.98763117974465, 37.565967468318775], [126.98761159967734, 37.56596791692773], [126.98760413837978, 37.56593016672231], [126.98760700424303, 37.56593043858678], [126.98760960537948, 37.565910831743665], [126.98759432360494, 37.56590859866062], [126.98759433290232, 37.56589937939306], [126.98763366374736, 37.56589498094355], [126.98764102002625, 37.565794385473936], [126.98762719182992, 37.565791409527684], [126.98762623976255, 37.56578682247051], [126.98758402123221, 37.5657683666755], [126.98754471705924, 37.56574550918252], [126.9875046150777, 37.56573475322176], [126.9874998025259, 37.565737945865266], [126.98742502625112, 37.565709375930105], [126.98739365221654, 37.565684023814256], [126.98738549062926, 37.565682759141275], [126.98739402008715, 37.56552684529989], [126.98739764999526, 37.56537290093241], [126.98740303874644, 37.56489923584655], [126.98739688769675, 37.564780795381076], [126.98735360127542, 37.56474130860246], [126.98736457260223, 37.564675677726605], [126.98738257562694, 37.5645668362326], [126.98747902522838, 37.564534333242555], [126.98762657947859, 37.56412682064915], [126.98798966853062, 37.56361604649563], [126.98829369301244, 37.563206333611866], [126.98851637717857, 37.562834723224526], [126.98856205263272, 37.56274528326814], [126.98864598995803, 37.56245320485784], [126.98868717829133, 37.562174310005325], [126.98869273918079, 37.56213400831232], [126.98870560688565, 37.56214124698126], [126.98879687662684, 37.56141638168324], [126.9887885534953, 37.5614053978542], [126.98876630744994, 37.56137604025727], [126.98872817175936, 37.56132571717173], [126.98860921441052, 37.56131544769416], [126.98821184333212, 37.56128762623582], [126.98691075691399, 37.5611681978477], [126.98662904852213, 37.56114942120838], [126.98507523032346, 37.560972856121666], [126.98469810772248, 37.56092766174727], [126.9834263937449, 37.56083311846259], [126.98227935235383, 37.560749322058115], [126.98212627145556, 37.56073326474102], [126.98189775512638, 37.56066244400022], [126.98195778725132, 37.56052618704702], [126.98195039682116, 37.56046117401915], [126.98160329332818, 37.56031937455862], [126.98115509018325, 37.560014459747315], [126.98106460711445, 37.56007036616617], [126.98039762331626, 37.55985159463865], [126.98016987400446, 37.559858202114356], [126.98001401526302, 37.55986266930296], [126.97984029069991, 37.55959995153908], [126.97959041663562, 37.55953596552235], [126.97907703379221, 37.55936396637323], [126.97862097210879, 37.559111027651326], [126.97822254698819, 37.55876627636605], [126.97781240956894, 37.55831994404573], [126.97738945698809, 37.558017694407475], [126.97714530026184, 37.5578960234976], [126.97651342906723, 37.55768084508576], [126.97616925265683, 37.55844126231795], [126.97583338008725, 37.55873549979462], [126.97565321141849, 37.55893293079656], [126.9756269703012, 37.55911858498238], [126.9756403519981, 37.55926754543736], [126.97579949875413, 37.559465310687074], [126.97594273539251, 37.55963265229471], [126.97603804761415, 37.559859602193036], [126.9759914704884, 37.560224232643584], [126.97605249722443, 37.56031560597767], [126.97607755316879, 37.56056422472595], [126.97600605147262, 37.56066567170794]]"
3,19650,중국대사관점,서울특별시 중구 명동2가남대문로 68 1층2층,126.98226380533,37.5631099932315,47981002.88888889,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,11140,11140520,"POLYGON ((126.9760060514726 37.56066567170794, 126.97601639399 37.56068538251904, 126.9760123747447 37.56079242221136, 126.9760601080263 37.56088495989458, 126.9766865212894 37.56255178295034, 126.9773352344994 37.56421261766336, 126.9774898579092 37.56460655424655, 126.9781093220285 37.56560047145172, 126.9776594418585 37.56578550551915, 126.9772269069067 37.56625122459256, 126.9772428080476 37.56645203909707, 126.9771763493629 37.56654576040015, 126.9771885548078 37.56668723377685, 126.9774217065568 37.56668732473712, 126.9774081863209 37.56711116940077, 126.9773439652439 37.56865242223717, 126.9773533801967 37.56906055565495, 126.9773375961559 37.56924948127114, 126.9776158453066 37.56929348017223, 126.9781855695955 37.5691665077648, 126.978695344288 37.56910600603844, 126.9795775358291 37.56907093681438, 126.9799088381656 37.56903119627676, 126.9801476007947 37.56901993415061, 126.980587156455 37.56899160521687, 126.9810002920243 37.56897403408978, 126.9814207097059 37.56900477852946, 126.981688264865 37.56901201125602, 126.982022655358 37.56906264136086, 126.9823665710351 37.56905205655547, 126.9826082853954 37.5690193555771, 126.9826986565864 37.56901723022741, 126.9832194171558 37.56890501918212, 126.9837950778506 37.56878843219533, 126.9839303673182 37.56875906257298, 126.9843908003114 37.56863680929609, 126.9852660705353 37.56848449037719, 126.9862839014793 37.56830145742441, 126.9866621816803 37.56823328958183, 126.9866469064852 37.56806634121646, 126.9871577991533 37.56802082486013, 126.9873888560634 37.56802042666082, 126.9873878615573 37.56795019778544, 126.9874815578715 37.56790721597065, 126.987465724386 37.56784009217441, 126.9874024816458 37.56781460485918, 126.9873628754406 37.56711619331389, 126.9873270950145 37.56638282240206, 126.9874372008945 37.56621144313424, 126.9876308580149 37.56601739033746, 126.9876311797447 37.56596746831877, 126.9876115996773 37.56596791692773, 126.9876041383798 37.56593016672231, 126.987607004243 37.56593043858678, 126.9876096053795 37.56591083174366, 126.9875943236049 37.56590859866062, 126.9875943329023 37.56589937939306, 126.9876336637474 37.56589498094355, 126.9876410200262 37.56579438547394, 126.9876271918299 37.56579140952768, 126.9876262397625 37.56578682247051, 126.9875840212322 37.5657683666755, 126.9875447170592 37.56574550918252, 126.9875046150777 37.56573475322176, 126.9874998025259 37.56573794586527, 126.9874250262511 37.5657093759301, 126.9873936522165 37.56568402381426, 126.9873854906293 37.56568275914127, 126.9873940200872 37.56552684529989, 126.9873976499953 37.56537290093241, 126.9874030387464 37.56489923584655, 126.9873968876967 37.56478079538108, 126.9873536012754 37.56474130860246, 126.9873645726022 37.5646756777266, 126.9873825756269 37.5645668362326, 126.9874790252284 37.56453433324256, 126.9876265794786 37.56412682064915, 126.9879896685306 37.56361604649563, 126.9882936930124 37.56320633361187, 126.9885163771786 37.56283472322453, 126.9885620526327 37.56274528326814, 126.988645989958 37.56245320485784, 126.9886871782913 37.56217431000533, 126.9886927391808 37.56213400831232, 126.9887056068856 37.56214124698126, 126.9887968766268 37.56141638168324, 126.9887885534953 37.5614053978542, 126.9887663074499 37.56137604025727, 126.9887281717594 37.56132571717173, 126.9886092144105 37.56131544769416, 126.9882118433321 37.56128762623582, 126.986910756914 37.5611681978477, 126.9866290485221 37.56114942120838, 126.9850752303235 37.56097285612167, 126.9846981077225 37.56092766174727, 126.9834263937449 37.56083311846259, 126.9822793523538 37.56074932205811, 126.9821262714556 37.56073326474102, 126.9818977551264 37.56066244400022, 126.9819577872513 37.56052618704702, 126.9819503968212 37.56046117401915, 126.9816032933282 37.56031937455862, 126.9811550901833 37.56001445974731, 126.9810646071144 37.56007036616617, 126.9803976233163 37.55985159463865, 126.9801698740045 37.55985820211436, 126.980014015263 37.55986266930296, 126.9798402906999 37.55959995153908, 126.9795904166356 37.55953596552235, 126.9790770337922 37.55936396637323, 126.9786209721088 37.55911102765133, 126.9782225469882 37.55876627636605, 126.9778124095689 37.55831994404573, 126.9773894569881 37.55801769440748, 126.9771453002618 37.5578960234976, 126.9765134290672 37.55768084508576, 126.9761692526568 37.55844126231795, 126.9758333800873 37.55873549979462, 126.9756532114185 37.55893293079656, 126.9756269703012 37.55911858498238, 126.9756403519981 37.55926754543736, 126.9757994987541 37.55946531068707, 126.9759427353925 37.55963265229471, 126.9760380476142 37.55985960219304, 126.9759914704884 37.56022423264358, 126.9760524972244 37.56031560597767, 126.9760775531688 37.56056422472595, 126.9760060514726 37.56066567170794))","[[126.97600605147262, 37.56066567170794], [126.97601639399002, 37.56068538251904], [126.97601237474466, 37.560792422211364], [126.97606010802627, 37.56088495989458], [126.97668652128942, 37.56255178295034], [126.97733523449938, 37.56421261766336], [126.97748985790916, 37.56460655424655], [126.97810932202846, 37.565600471451724], [126.97765944185855, 37.56578550551915], [126.97722690690665, 37.566251224592556], [126.97724280804758, 37.56645203909707], [126.97717634936288, 37.566545760400146], [126.97718855480784, 37.566687233776854], [126.97742170655684, 37.56668732473712], [126.97740818632091, 37.567111169400775], [126.97734396524393, 37.56865242223717], [126.97735338019669, 37.56906055565495], [126.97733759615586, 37.569249481271136], [126.9776158453066, 37.56929348017223], [126.97818556959548, 37.5691665077648], [126.97869534428797, 37.56910600603844], [126.97957753582911, 37.569070936814384], [126.97990883816557, 37.56903119627676], [126.98014760079468, 37.56901993415061], [126.98058715645504, 37.568991605216866], [126.98100029202426, 37.56897403408978], [126.98142070970594, 37.56900477852946], [126.98168826486496, 37.56901201125602], [126.98202265535797, 37.56906264136086], [126.98236657103509, 37.56905205655547], [126.98260828539544, 37.5690193555771], [126.98269865658635, 37.56901723022741], [126.98321941715577, 37.56890501918212], [126.9837950778506, 37.56878843219533], [126.98393036731815, 37.56875906257298], [126.98439080031139, 37.568636809296095], [126.98526607053526, 37.568484490377195], [126.98628390147934, 37.56830145742441], [126.9866621816803, 37.568233289581826], [126.98664690648519, 37.568066341216465], [126.9871577991533, 37.568020824860135], [126.9873888560634, 37.56802042666082], [126.98738786155731, 37.567950197785436], [126.98748155787153, 37.56790721597065], [126.98746572438596, 37.56784009217441], [126.98740248164584, 37.56781460485918], [126.9873628754406, 37.567116193313886], [126.98732709501445, 37.56638282240206], [126.98743720089453, 37.56621144313424], [126.98763085801485, 37.566017390337464], [126.98763117974465, 37.565967468318775], [126.98761159967734, 37.56596791692773], [126.98760413837978, 37.56593016672231], [126.98760700424303, 37.56593043858678], [126.98760960537948, 37.565910831743665], [126.98759432360494, 37.56590859866062], [126.98759433290232, 37.56589937939306], [126.98763366374736, 37.56589498094355], [126.98764102002625, 37.565794385473936], [126.98762719182992, 37.565791409527684], [126.98762623976255, 37.56578682247051], [126.98758402123221, 37.5657683666755], [126.98754471705924, 37.56574550918252], [126.9875046150777, 37.56573475322176], [126.9874998025259, 37.565737945865266], [126.98742502625112, 37.565709375930105], [126.98739365221654, 37.565684023814256], [126.98738549062926, 37.565682759141275], [126.98739402008715, 37.56552684529989], [126.98739764999526, 37.56537290093241], [126.98740303874644, 37.56489923584655], [126.98739688769675, 37.564780795381076], [126.98735360127542, 37.56474130860246], [126.98736457260223, 37.564675677726605], [126.98738257562694, 37.5645668362326], [126.98747902522838, 37.564534333242555], [126.98762657947859, 37.56412682064915], [126.98798966853062, 37.56361604649563], [126.98829369301244, 37.563206333611866], [126.98851637717857, 37.562834723224526], [126.98856205263272, 37.56274528326814], [126.98864598995803, 37.56245320485784], [126.98868717829133, 37.562174310005325], [126.98869273918079, 37.56213400831232], [126.98870560688565, 37.56214124698126], [126.98879687662684, 37.56141638168324], [126.9887885534953, 37.5614053978542], [126.98876630744994, 37.56137604025727], [126.98872817175936, 37.56132571717173], [126.98860921441052, 37.56131544769416], [126.98821184333212, 37.56128762623582], [126.98691075691399, 37.5611681978477], [126.98662904852213, 37.56114942120838], [126.98507523032346, 37.560972856121666], [126.98469810772248, 37.56092766174727], [126.9834263937449, 37.56083311846259], [126.98227935235383, 37.560749322058115], [126.98212627145556, 37.56073326474102], [126.98189775512638, 37.56066244400022], [126.98195778725132, 37.56052618704702], [126.98195039682116, 37.56046117401915], [126.98160329332818, 37.56031937455862], [126.98115509018325, 37.560014459747315], [126.98106460711445, 37.56007036616617], [126.98039762331626, 37.55985159463865], [126.98016987400446, 37.559858202114356], [126.98001401526302, 37.55986266930296], [126.97984029069991, 37.55959995153908], [126.97959041663562, 37.55953596552235], [126.97907703379221, 37.55936396637323], [126.97862097210879, 37.559111027651326], [126.97822254698819, 37.55876627636605], [126.97781240956894, 37.55831994404573], [126.97738945698809, 37.558017694407475], [126.97714530026184, 37.5578960234976], [126.97651342906723, 37.55768084508576], [126.97616925265683, 37.55844126231795], [126.97583338008725, 37.55873549979462], [126.97565321141849, 37.55893293079656], [126.9756269703012, 37.55911858498238], [126.9756403519981, 37.55926754543736], [126.97579949875413, 37.559465310687074], [126.97594273539251, 37.55963265229471], [126.97603804761415, 37.559859602193036], [126.9759914704884, 37.560224232643584], [126.97605249722443, 37.56031560597767], [126.97607755316879, 37.56056422472595], [126.97600605147262, 37.56066567170794]]"
