,store_cd,store_nm,address,x,y,sale_avg,TRDAR_SE_1,TRDAR_CD,TRDAR_CD_N,SIGNGU_CD,ADSTRD_CD,geometry_x,coordinates,avg_ae,avg_price,tot_flpop_co,cnsmr_popltn_co,tot_repop_co,total_subpas,adstrd_nm,ADM_DR_CD,geometry_y
0,10014,개포1호점,서울특별시 강남구 선릉로48 (개포동),127.059737727687,37.4836059941898,2975688.888888889,골목상권,1000928,선릉로18길,11680,11680670,"POLYGON ((127.062521183867 37.48404271455161, 127.0627196596341 37.48382690793743, 127.0631641371623 37.48411706617026, 127.0638523268455 37.48367033667141, 127.0629826804229 37.48305577503503, 127.0626238376658 37.48281188254958, 127.0621998200629 37.4825044120808, 127.0614669317753 37.48193716014298, 127.0610849253573 37.48225343212026, 127.0609186086835 37.48239119211791, 127.0607343265992 37.48254409806022, 127.0602690424919 37.48293068881944, 127.0601334560898 37.48304329387798, 127.0595792437788 37.48350525142997, 127.0595099810719 37.48356322118396, 127.0598903393951 37.48385684786116, 127.0606340944254 37.48443095147864, 127.0611064669367 37.48454792930234, 127.0612375764407 37.48448983648204, 127.0615235361128 37.48437048451433, 127.0619918884931 37.48427338130204, 127.062521183867 37.48404271455161))","[[127.06252118386703, 37.48404271455161], [127.06271965963406, 37.48382690793743], [127.06316413716229, 37.484117066170256], [127.06385232684548, 37.48367033667141], [127.06298268042295, 37.483055775035034], [127.0626238376658, 37.482811882549576], [127.06219982006293, 37.4825044120808], [127.06146693177533, 37.48193716014298], [127.06108492535732, 37.48225343212026], [127.0609186086835, 37.48239119211791], [127.06073432659919, 37.482544098060224], [127.06026904249191, 37.482930688819444], [127.06013345608982, 37.48304329387798], [127.05957924377883, 37.48350525142997], [127.05950998107187, 37.483563221183964], [127.05989033939511, 37.48385684786116], [127.06063409442537, 37.48443095147864], [127.06110646693675, 37.48454792930234], [127.06123757644072, 37.48448983648204], [127.06152353611284, 37.48437048451433], [127.06199188849308, 37.48427338130204], [127.06252118386703, 37.48404271455161]]",57.0,279363095.0,547557,87541.03987447007,1623,5496.136752136752,개포2동,1123080,"MULTIPOLYGON (((206435.0796180458 443608.4580931764, 206446.5693054729 443582.5183977957, 206448.5493724537 443583.7085833996, 206454.7183642322 443581.50072608, 206467.8889023373 443586.859451051, 206469.6390053852 443587.6187755727, 206494.6985979203 443597.8493596424, 206512.2884128019 443605.0798887898, 206513.0685120521 443605.3794841983, 206549.6188665633 443605.3796778038, 206554.7945011675 443605.3798922322, 206592.117943292 443605.3803251203, 206632.9569877047 443622.0973337553, 206732.4457351025 443662.8922427116, 206741.7156913454 443659.0326625398, 206748.8740006451 443641.6893122566, 206758.285464191 443618.7259569003, 206760.2333392909 443613.851427444, 206798.3520965741 443520.8452536346, 206803.8290213508 443507.4824216733, 206819.3980959763 443469.4951849811, 206815.9982509958 443460.095398176, 206807.1185296885 443455.3851810486, 206816.3677835809 443455.3856227482, 206770.1226344213 443429.5835708234, 206771.4158048018 443427.4973420657, 206771.4834363295 443427.3834558805, 206775.0333353441 443421.3433683001, 206775.2465969006 443421.4607472093, 206775.7587646437 443421.6860250402, 206791.9841489815 443395.1066718514, 206793.2683939639 443393.009456706, 206809.3737823509 443366.7894773365, 206837.5031120577 443320.7691949336, 206838.1905442609 443319.6467984832, 206869.1799858923 443338.6472787817, 206871.2727454569 443334.8524156185, 206872.9793716194 443331.5886444313, 206829.9307771659 443305.1970028621, 206842.8300084557 443281.3316004783, 206857.0813477467 443255.0569527516, 206890.3119873767 443193.3903930939, 206904.3223731575 443167.4690693626, 206900.8424981007 443165.5989858952, 206899.6567299984 443164.9353614149, 206901.9377198014 443160.4781646456, 206873.9952158002 443146.6856705672, 206853.1824101565 443106.8909582683, 206851.8052363518 443096.279760025, 206850.8294505482 443088.1797600219, 206850.8794393318 443087.7637291493, 206849.6381814691 443077.8528654531, 206849.4983907483 443076.7104692334, 206849.4790227331 443076.5523035416, 206849.3479335607 443075.4667761237, 206856.8671853853 443051.8717160104, 206859.0179021526 443044.9696557454, 206856.1548559575 443042.1193924317, 206862.2110770108 443025.51047279, 206862.6329407634 443024.5844788674, 206868.2181413095 443010.5398123032, 206880.2148936707 442994.3019804578, 206900.4273563899 442966.7612010169, 206900.783689478 442966.3446616725, 206878.398753102 442903.022053662, 206866.7143556289 442869.9728876642, 206866.38756772 442868.849841015, 206859.2589511861 442848.8829263503, 206855.4360733644 442838.1001460486, 206851.8002700142 442827.844768578, 206845.6371737156 442810.6022629991, 206845.6605611277 442810.5272919224, 206845.5855811553 442810.1750884624, 206829.2629790507 442788.9480015197, 206822.3413607333 442780.0768626344, 206822.2443154621 442779.8860061803, 206794.5910531611 442743.3923038151, 206787.6672137964 442734.2537166766, 206765.1749884905 442702.0575220551, 206765.1069177691 442702.0318159123, 206764.2270523949 442700.7726447891, 206761.3958772691 442696.4456306553, 206761.3103456115 442696.3924208924, 206742.7016844405 442668.3704370291, 206723.317530266 442638.0547571296, 206723.3474896198 442638.0232382204, 206722.0535455632 442635.9943632846, 206714.792695925 442624.530399328, 206720.0608486202 442604.0986463643, 206726.8532384454 442577.5610236088, 206712.7041188715 442560.1388583338, 206712.7336440727 442560.1137396692, 206701.9340829728 442546.8307999882, 206696.8201171055 442538.8308750147, 206695.7537387583 442537.0063586286, 206694.1422889674 442534.64199602, 206689.4903077046 442521.6610136924, 206678.6861724566 442492.284656699, 206667.8398283173 442462.7936307903, 206661.4350564589 442445.1619628621, 206657.691703337 442434.7753661241, 206652.4633512031 442420.1291292263, 206650.6945017122 442415.2209900563, 206648.3385592057 442409.5403584595, 206643.6379583459 442397.5801902903, 206631.4591007896 442377.9159317145, 206617.8185815016 442355.9722749819, 206617.8441817192 442355.9327297558, 206617.4539788916 442355.2221108401, 206613.4333428607 442350.2257150463, 206583.8553799819 442331.8338766649, 206505.8487692095 442286.4067034443, 206502.9648208242 442283.1217601253, 206466.586885406 442243.1274505537, 206455.5950347153 442237.0396889311, 206430.8645174327 442223.3429822, 206420.7725059936 442217.7259188262, 206429.8088513258 442139.367704293, 206439.6542746551 442110.1026779645, 206447.556514947 442086.6424417176, 206449.8066229359 442082.2385671178, 206460.3467499294 442065.9677862769, 206463.882866118 442060.4829774408, 206478.7269318661 442040.5552536966, 206533.3636873734 441995.8508333256, 206533.4151697769 441995.767538885, 206554.6531516547 441932.0583615188, 206554.9492088664 441931.1653782319, 206576.7520176802 441860.3292997568, 206703.7091121098 441801.2770002742, 206730.8211059688 441775.3435271058, 206761.1146012986 441776.0485889143, 206761.1480246638 441776.0504324144, 206762.4647453768 441775.7080194229, 206788.0126469365 441768.7877292019, 206803.0520854879 441756.3332699458, 206787.0905662547 441721.3249079952, 206769.0257834507 441679.8739589272, 206767.3852984629 441675.9950455046, 206762.3861047852 441670.5360090809, 206718.2189030527 441621.8206422908, 206678.4285810105 441578.1697867722, 206666.7001639033 441565.2323360865, 206622.3898894158 441538.150813585, 206565.8507086231 441508.927076535, 206549.3084930493 441508.5286565747, 206532.9690919469 441508.1315174281, 206531.7307905596 441506.7389925417, 206492.6620288676 441462.8072033428, 206449.0374067904 441418.0973960281, 206409.7522093097 441481.1412688585, 206288.1549520634 441683.5418588045, 206286.0743037777 441687.2730314151, 206273.7422776046 441708.7811815204, 206252.4348736174 441746.0061317298, 206216.4799425603 441809.0576556107, 206197.9301998705 441832.7566056155, 206184.0189614792 441850.3389470394, 206166.6165665734 441874.811692005, 206152.6206830429 441898.9188368024, 206147.9588101788 441918.8531361861, 206147.4731701494 441938.0419709926, 206150.8644656503 441949.9586983249, 206150.782945424 441965.3115563364, 206163.7921762044 442002.1091383919, 206184.6265060856 442061.4103143392, 206188.9737106095 442073.7544859848, 206111.6300014123 442155.3782047317, 206109.376778269 442157.8103442474, 206106.1719422911 442161.194875874, 206095.1411368474 442172.843546072, 206068.543703875 442200.9305094997, 206010.6656281071 442156.6045183586, 206012.5565556146 442160.1468945771, 206036.2769632271 442203.2559620012, 206027.9203034305 442201.8892633645, 206015.4451876115 442199.8486369966, 205983.5110146961 442165.9613604381, 205926.0267373144 442202.8241894451, 205904.5320086368 442208.2927301446, 205899.3820474531 442215.6175675227, 205899.1996131376 442215.8025378987, 205861.9943362016 442267.7823935967, 205859.6673800841 442271.0291290973, 205858.052370418 442273.2124874863, 205834.4308811218 442256.2053630868, 205830.6528220606 442253.4852309866, 205819.6662255535 442245.5390992918, 205809.1068234267 442237.9725165562, 205773.5153639615 442212.3833221177, 205765.593839828 442206.6080555444, 205735.4889875079 442184.9691513365, 205732.5763362198 442182.8359805254, 205728.2087994551 442192.4114577359, 205726.3406766538 442196.443605027, 205726.2204089138 442196.8204505835, 205726.1095815232 442196.9717876855, 205725.9868324986 442197.4014409955, 205724.7035892896 442200.5918938492, 205723.5028660634 442203.5775035369, 205707.9266359033 442219.6812720889, 205707.0718009638 442220.6715962673, 205707.075622177 442220.7092968847, 205721.6269160582 442230.937652951, 205711.7271321954 442231.8874161196, 205709.2019796234 442234.4442912053, 205689.9950565152 442254.3903134599, 205677.1640122583 442267.6458581839, 205652.6077180107 442292.9632085955, 205646.9271179462 442298.8315806131, 205630.844850018 442315.3944420078, 205605.579507152 442341.5987813227, 205556.299642508 442392.4576083414, 205533.553497377 442415.9565751117, 205514.0350266784 442436.0689981106, 205502.5339061802 442448.0026083654, 205493.5350881426 442457.247567202, 205481.7351060254 442469.4379575867, 205470.1008047448 442481.5087143522, 205451.7248501016 442500.4411321227, 205441.9377079427 442510.5511824129, 205436.3356775963 442516.3896915751, 205431.1925590025 442521.1524761973, 205427.5345415562 442524.8803998012, 205416.9256962751 442535.886777175, 205411.9544792337 442541.0200207649, 205410.7863359189 442542.274851286, 205407.7723557579 442545.327926298, 205397.909417152 442555.5070005993, 205383.1699413127 442570.7699355781, 205338.6508234784 442616.7151995698, 205336.5598276034 442618.8227994193, 205334.4738753272 442621.0281338794, 205317.5497623259 442638.4408515394, 205279.4220175199 442677.7846246911, 205271.7432099284 442685.6566429227, 205269.9757186901 442687.5351382637, 205267.6230801911 442689.966611626, 205258.9208278951 442698.9010171565, 205241.8030264088 442716.5759420994, 205240.672428802 442719.576862452, 205239.4229682847 442722.6259017014, 205239.0796569989 442723.0319744995, 205152.8922018379 442811.9736358917, 205138.6360539626 442832.5679685616, 205122.0218228116 442856.6528978037, 205108.4833602374 442882.5137915878, 205107.950037144 442883.6237339876, 205092.8919436304 442912.2817315806, 205092.310970826 442913.2919123928, 205092.2314342707 442913.6544990222, 205090.6008291898 442933.6517529157, 205066.8301641693 442978.9810248913, 205049.0501432072 442995.6304197155, 205041.942121489 443009.157034597, 205040.0799298084 443012.7803161711, 205036.5298290673 443019.7001370504, 205032.4396823664 443028.5399193354, 205028.6995107424 443037.5197494556, 205025.2694241266 443046.619673199, 205022.0992224325 443055.8396895123, 205019.1992177884 443065.1594450994, 205016.9091458132 443073.6294371777, 204996.944369464 443114.3346093883, 204990.398425054 443127.9184983959, 204993.035358963 443129.9393623925, 205019.7952727713 443150.0279091197, 205038.4175208134 443164.1090744698, 205047.3673161861 443170.7590882329, 205048.0872774538 443171.1590687134, 205073.1531763129 443185.1043251635, 205204.7219954638 443258.1555323285, 205207.206654547 443259.5350695044, 205238.9340833247 443277.1512848345, 205239.1028776763 443277.2026012902, 205302.641566645 443296.4633589893, 205338.5957328074 443307.3625589055, 205394.6857275641 443324.350208953, 205405.351784209 443327.583516927, 205430.3216943513 443333.3840485223, 205503.6726577208 443350.3890159193, 205552.6673991436 443361.7359672069, 205639.1655966273 443381.7891482292, 205789.5586369278 443416.6667072395, 205790.5034481144 443416.8858103277, 205806.867192698 443420.6793933262, 205806.5899389077 443421.4561637263, 205787.4065008718 443466.8585737539, 205799.356382647 443469.6187134205, 205852.3258250401 443481.7395498097, 205863.0256295448 443484.1197021464, 205873.1455857556 443486.6200890591, 205883.5553544452 443489.4299410221, 205893.5951438589 443492.6301143772, 205903.235108229 443495.8503038656, 205913.1149935896 443499.2804540825, 205921.5269059413 443502.4489721231, 205922.834928037 443502.9605851873, 205932.3947761512 443506.7505790362, 205942.1545596924 443510.6806900505, 205951.7843215576 443515.0609547725, 205961.1541770247 443519.5209367286, 205970.3740371148 443524.1911402812, 205979.5840085779 443528.911245746, 205988.5839077134 443533.8213767724, 205997.4734898608 443538.7113796643, 206006.3335447142 443543.8115092132, 206015.0432798658 443548.8815633532, 206023.9931061447 443554.0616705063, 206041.7127766474 443565.1320075688, 206048.9004931363 443570.2425971373, 206064.4624850864 443581.2721316245, 206074.2121870661 443588.9123275227, 206083.6020699688 443596.6422487294, 206092.8017610201 443604.5824436876, 206101.6716971636 443612.6025196686, 206119.5813054955 443628.931087718, 206122.7311079551 443631.8027507513, 206138.1508356232 443646.7927684744, 206147.7305663364 443656.2229733631, 206151.0843741523 443659.7115645036, 206157.1402739869 443666.0629037371, 206166.3299988376 443676.1430961507, 206175.2397393064 443686.4630973231, 206183.9395548281 443697.0132099084, 206192.2693338448 443707.6932094939, 206283.0765997511 443828.1136149076, 206305.5745000315 443838.2891107619, 206328.6960503159 443848.7241560579, 206337.475825322 443859.8942080642, 206342.1559367459 443846.7044881519, 206347.0872447071 443835.1840335259, 206350.2062157414 443827.7046909099, 206351.4002470276 443824.8877126527, 206359.7663951603 443805.1450973247, 206367.3068068009 443788.2705012638, 206369.3098412369 443783.8183693244, 206370.4286805724 443781.4425013355, 206379.2944416089 443761.8439296741, 206389.4272817089 443739.2062097708, 206392.3764247726 443732.6572686542, 206393.6003420451 443729.9392881326, 206394.6873817851 443727.6362801021, 206386.2676291501 443718.7862612803, 206401.5640861628 443684.2477671143, 206426.9037562994 443626.9186131675, 206435.0796180458 443608.4580931764)))"
1,10015,개포2호점,서울특별시 강남구 개포로512(개포동),127.068842082027,37.4893072141263,5267541.0,전통시장,1001475,강남개포시장,11680,11680670,"POLYGON ((127.0676534926759 37.48935051845855, 127.0690416484742 37.48954397262982, 127.0693019627908 37.48895185822803, 127.0688156040952 37.48879374537148, 127.0686216791778 37.4891588563631, 127.0677954607962 37.48904247267555, 127.0676534926759 37.48935051845855))","[[127.06765349267593, 37.48935051845855], [127.0690416484742, 37.48954397262982], [127.06930196279079, 37.488951858228035], [127.06881560409519, 37.48879374537148], [127.06862167917781, 37.4891588563631], [127.06779546079619, 37.48904247267555], [127.06765349267593, 37.48935051845855]]",58.62686567164179,239553248.0597015,42608,87541.03987447007,7,5496.136752136752,개포2동,1123080,"MULTIPOLYGON (((206435.0796180458 443608.4580931764, 206446.5693054729 443582.5183977957, 206448.5493724537 443583.7085833996, 206454.7183642322 443581.50072608, 206467.8889023373 443586.859451051, 206469.6390053852 443587.6187755727, 206494.6985979203 443597.8493596424, 206512.2884128019 443605.0798887898, 206513.0685120521 443605.3794841983, 206549.6188665633 443605.3796778038, 206554.7945011675 443605.3798922322, 206592.117943292 443605.3803251203, 206632.9569877047 443622.0973337553, 206732.4457351025 443662.8922427116, 206741.7156913454 443659.0326625398, 206748.8740006451 443641.6893122566, 206758.285464191 443618.7259569003, 206760.2333392909 443613.851427444, 206798.3520965741 443520.8452536346, 206803.8290213508 443507.4824216733, 206819.3980959763 443469.4951849811, 206815.9982509958 443460.095398176, 206807.1185296885 443455.3851810486, 206816.3677835809 443455.3856227482, 206770.1226344213 443429.5835708234, 206771.4158048018 443427.4973420657, 206771.4834363295 443427.3834558805, 206775.0333353441 443421.3433683001, 206775.2465969006 443421.4607472093, 206775.7587646437 443421.6860250402, 206791.9841489815 443395.1066718514, 206793.2683939639 443393.009456706, 206809.3737823509 443366.7894773365, 206837.5031120577 443320.7691949336, 206838.1905442609 443319.6467984832, 206869.1799858923 443338.6472787817, 206871.2727454569 443334.8524156185, 206872.9793716194 443331.5886444313, 206829.9307771659 443305.1970028621, 206842.8300084557 443281.3316004783, 206857.0813477467 443255.0569527516, 206890.3119873767 443193.3903930939, 206904.3223731575 443167.4690693626, 206900.8424981007 443165.5989858952, 206899.6567299984 443164.9353614149, 206901.9377198014 443160.4781646456, 206873.9952158002 443146.6856705672, 206853.1824101565 443106.8909582683, 206851.8052363518 443096.279760025, 206850.8294505482 443088.1797600219, 206850.8794393318 443087.7637291493, 206849.6381814691 443077.8528654531, 206849.4983907483 443076.7104692334, 206849.4790227331 443076.5523035416, 206849.3479335607 443075.4667761237, 206856.8671853853 443051.8717160104, 206859.0179021526 443044.9696557454, 206856.1548559575 443042.1193924317, 206862.2110770108 443025.51047279, 206862.6329407634 443024.5844788674, 206868.2181413095 443010.5398123032, 206880.2148936707 442994.3019804578, 206900.4273563899 442966.7612010169, 206900.783689478 442966.3446616725, 206878.398753102 442903.022053662, 206866.7143556289 442869.9728876642, 206866.38756772 442868.849841015, 206859.2589511861 442848.8829263503, 206855.4360733644 442838.1001460486, 206851.8002700142 442827.844768578, 206845.6371737156 442810.6022629991, 206845.6605611277 442810.5272919224, 206845.5855811553 442810.1750884624, 206829.2629790507 442788.9480015197, 206822.3413607333 442780.0768626344, 206822.2443154621 442779.8860061803, 206794.5910531611 442743.3923038151, 206787.6672137964 442734.2537166766, 206765.1749884905 442702.0575220551, 206765.1069177691 442702.0318159123, 206764.2270523949 442700.7726447891, 206761.3958772691 442696.4456306553, 206761.3103456115 442696.3924208924, 206742.7016844405 442668.3704370291, 206723.317530266 442638.0547571296, 206723.3474896198 442638.0232382204, 206722.0535455632 442635.9943632846, 206714.792695925 442624.530399328, 206720.0608486202 442604.0986463643, 206726.8532384454 442577.5610236088, 206712.7041188715 442560.1388583338, 206712.7336440727 442560.1137396692, 206701.9340829728 442546.8307999882, 206696.8201171055 442538.8308750147, 206695.7537387583 442537.0063586286, 206694.1422889674 442534.64199602, 206689.4903077046 442521.6610136924, 206678.6861724566 442492.284656699, 206667.8398283173 442462.7936307903, 206661.4350564589 442445.1619628621, 206657.691703337 442434.7753661241, 206652.4633512031 442420.1291292263, 206650.6945017122 442415.2209900563, 206648.3385592057 442409.5403584595, 206643.6379583459 442397.5801902903, 206631.4591007896 442377.9159317145, 206617.8185815016 442355.9722749819, 206617.8441817192 442355.9327297558, 206617.4539788916 442355.2221108401, 206613.4333428607 442350.2257150463, 206583.8553799819 442331.8338766649, 206505.8487692095 442286.4067034443, 206502.9648208242 442283.1217601253, 206466.586885406 442243.1274505537, 206455.5950347153 442237.0396889311, 206430.8645174327 442223.3429822, 206420.7725059936 442217.7259188262, 206429.8088513258 442139.367704293, 206439.6542746551 442110.1026779645, 206447.556514947 442086.6424417176, 206449.8066229359 442082.2385671178, 206460.3467499294 442065.9677862769, 206463.882866118 442060.4829774408, 206478.7269318661 442040.5552536966, 206533.3636873734 441995.8508333256, 206533.4151697769 441995.767538885, 206554.6531516547 441932.0583615188, 206554.9492088664 441931.1653782319, 206576.7520176802 441860.3292997568, 206703.7091121098 441801.2770002742, 206730.8211059688 441775.3435271058, 206761.1146012986 441776.0485889143, 206761.1480246638 441776.0504324144, 206762.4647453768 441775.7080194229, 206788.0126469365 441768.7877292019, 206803.0520854879 441756.3332699458, 206787.0905662547 441721.3249079952, 206769.0257834507 441679.8739589272, 206767.3852984629 441675.9950455046, 206762.3861047852 441670.5360090809, 206718.2189030527 441621.8206422908, 206678.4285810105 441578.1697867722, 206666.7001639033 441565.2323360865, 206622.3898894158 441538.150813585, 206565.8507086231 441508.927076535, 206549.3084930493 441508.5286565747, 206532.9690919469 441508.1315174281, 206531.7307905596 441506.7389925417, 206492.6620288676 441462.8072033428, 206449.0374067904 441418.0973960281, 206409.7522093097 441481.1412688585, 206288.1549520634 441683.5418588045, 206286.0743037777 441687.2730314151, 206273.7422776046 441708.7811815204, 206252.4348736174 441746.0061317298, 206216.4799425603 441809.0576556107, 206197.9301998705 441832.7566056155, 206184.0189614792 441850.3389470394, 206166.6165665734 441874.811692005, 206152.6206830429 441898.9188368024, 206147.9588101788 441918.8531361861, 206147.4731701494 441938.0419709926, 206150.8644656503 441949.9586983249, 206150.782945424 441965.3115563364, 206163.7921762044 442002.1091383919, 206184.6265060856 442061.4103143392, 206188.9737106095 442073.7544859848, 206111.6300014123 442155.3782047317, 206109.376778269 442157.8103442474, 206106.1719422911 442161.194875874, 206095.1411368474 442172.843546072, 206068.543703875 442200.9305094997, 206010.6656281071 442156.6045183586, 206012.5565556146 442160.1468945771, 206036.2769632271 442203.2559620012, 206027.9203034305 442201.8892633645, 206015.4451876115 442199.8486369966, 205983.5110146961 442165.9613604381, 205926.0267373144 442202.8241894451, 205904.5320086368 442208.2927301446, 205899.3820474531 442215.6175675227, 205899.1996131376 442215.8025378987, 205861.9943362016 442267.7823935967, 205859.6673800841 442271.0291290973, 205858.052370418 442273.2124874863, 205834.4308811218 442256.2053630868, 205830.6528220606 442253.4852309866, 205819.6662255535 442245.5390992918, 205809.1068234267 442237.9725165562, 205773.5153639615 442212.3833221177, 205765.593839828 442206.6080555444, 205735.4889875079 442184.9691513365, 205732.5763362198 442182.8359805254, 205728.2087994551 442192.4114577359, 205726.3406766538 442196.443605027, 205726.2204089138 442196.8204505835, 205726.1095815232 442196.9717876855, 205725.9868324986 442197.4014409955, 205724.7035892896 442200.5918938492, 205723.5028660634 442203.5775035369, 205707.9266359033 442219.6812720889, 205707.0718009638 442220.6715962673, 205707.075622177 442220.7092968847, 205721.6269160582 442230.937652951, 205711.7271321954 442231.8874161196, 205709.2019796234 442234.4442912053, 205689.9950565152 442254.3903134599, 205677.1640122583 442267.6458581839, 205652.6077180107 442292.9632085955, 205646.9271179462 442298.8315806131, 205630.844850018 442315.3944420078, 205605.579507152 442341.5987813227, 205556.299642508 442392.4576083414, 205533.553497377 442415.9565751117, 205514.0350266784 442436.0689981106, 205502.5339061802 442448.0026083654, 205493.5350881426 442457.247567202, 205481.7351060254 442469.4379575867, 205470.1008047448 442481.5087143522, 205451.7248501016 442500.4411321227, 205441.9377079427 442510.5511824129, 205436.3356775963 442516.3896915751, 205431.1925590025 442521.1524761973, 205427.5345415562 442524.8803998012, 205416.9256962751 442535.886777175, 205411.9544792337 442541.0200207649, 205410.7863359189 442542.274851286, 205407.7723557579 442545.327926298, 205397.909417152 442555.5070005993, 205383.1699413127 442570.7699355781, 205338.6508234784 442616.7151995698, 205336.5598276034 442618.8227994193, 205334.4738753272 442621.0281338794, 205317.5497623259 442638.4408515394, 205279.4220175199 442677.7846246911, 205271.7432099284 442685.6566429227, 205269.9757186901 442687.5351382637, 205267.6230801911 442689.966611626, 205258.9208278951 442698.9010171565, 205241.8030264088 442716.5759420994, 205240.672428802 442719.576862452, 205239.4229682847 442722.6259017014, 205239.0796569989 442723.0319744995, 205152.8922018379 442811.9736358917, 205138.6360539626 442832.5679685616, 205122.0218228116 442856.6528978037, 205108.4833602374 442882.5137915878, 205107.950037144 442883.6237339876, 205092.8919436304 442912.2817315806, 205092.310970826 442913.2919123928, 205092.2314342707 442913.6544990222, 205090.6008291898 442933.6517529157, 205066.8301641693 442978.9810248913, 205049.0501432072 442995.6304197155, 205041.942121489 443009.157034597, 205040.0799298084 443012.7803161711, 205036.5298290673 443019.7001370504, 205032.4396823664 443028.5399193354, 205028.6995107424 443037.5197494556, 205025.2694241266 443046.619673199, 205022.0992224325 443055.8396895123, 205019.1992177884 443065.1594450994, 205016.9091458132 443073.6294371777, 204996.944369464 443114.3346093883, 204990.398425054 443127.9184983959, 204993.035358963 443129.9393623925, 205019.7952727713 443150.0279091197, 205038.4175208134 443164.1090744698, 205047.3673161861 443170.7590882329, 205048.0872774538 443171.1590687134, 205073.1531763129 443185.1043251635, 205204.7219954638 443258.1555323285, 205207.206654547 443259.5350695044, 205238.9340833247 443277.1512848345, 205239.1028776763 443277.2026012902, 205302.641566645 443296.4633589893, 205338.5957328074 443307.3625589055, 205394.6857275641 443324.350208953, 205405.351784209 443327.583516927, 205430.3216943513 443333.3840485223, 205503.6726577208 443350.3890159193, 205552.6673991436 443361.7359672069, 205639.1655966273 443381.7891482292, 205789.5586369278 443416.6667072395, 205790.5034481144 443416.8858103277, 205806.867192698 443420.6793933262, 205806.5899389077 443421.4561637263, 205787.4065008718 443466.8585737539, 205799.356382647 443469.6187134205, 205852.3258250401 443481.7395498097, 205863.0256295448 443484.1197021464, 205873.1455857556 443486.6200890591, 205883.5553544452 443489.4299410221, 205893.5951438589 443492.6301143772, 205903.235108229 443495.8503038656, 205913.1149935896 443499.2804540825, 205921.5269059413 443502.4489721231, 205922.834928037 443502.9605851873, 205932.3947761512 443506.7505790362, 205942.1545596924 443510.6806900505, 205951.7843215576 443515.0609547725, 205961.1541770247 443519.5209367286, 205970.3740371148 443524.1911402812, 205979.5840085779 443528.911245746, 205988.5839077134 443533.8213767724, 205997.4734898608 443538.7113796643, 206006.3335447142 443543.8115092132, 206015.0432798658 443548.8815633532, 206023.9931061447 443554.0616705063, 206041.7127766474 443565.1320075688, 206048.9004931363 443570.2425971373, 206064.4624850864 443581.2721316245, 206074.2121870661 443588.9123275227, 206083.6020699688 443596.6422487294, 206092.8017610201 443604.5824436876, 206101.6716971636 443612.6025196686, 206119.5813054955 443628.931087718, 206122.7311079551 443631.8027507513, 206138.1508356232 443646.7927684744, 206147.7305663364 443656.2229733631, 206151.0843741523 443659.7115645036, 206157.1402739869 443666.0629037371, 206166.3299988376 443676.1430961507, 206175.2397393064 443686.4630973231, 206183.9395548281 443697.0132099084, 206192.2693338448 443707.6932094939, 206283.0765997511 443828.1136149076, 206305.5745000315 443838.2891107619, 206328.6960503159 443848.7241560579, 206337.475825322 443859.8942080642, 206342.1559367459 443846.7044881519, 206347.0872447071 443835.1840335259, 206350.2062157414 443827.7046909099, 206351.4002470276 443824.8877126527, 206359.7663951603 443805.1450973247, 206367.3068068009 443788.2705012638, 206369.3098412369 443783.8183693244, 206370.4286805724 443781.4425013355, 206379.2944416089 443761.8439296741, 206389.4272817089 443739.2062097708, 206392.3764247726 443732.6572686542, 206393.6003420451 443729.9392881326, 206394.6873817851 443727.6362801021, 206386.2676291501 443718.7862612803, 206401.5640861628 443684.2477671143, 206426.9037562994 443626.9186131675, 206435.0796180458 443608.4580931764)))"
