,parking_200m,parking_500m,parking_1000m,academy_200m,academy_500m,academy_1000m,accommodation_200m,accommodation_500m,accommodation_1000m,bike_count_200m,bike_count_500m,bike_count_1000m,bike_station_200m,bike_station_500m,bike_station_1000m,school_500m,mart_1000m,trdar_cd,apt_avg_ae,apt_avg_price,tot_flpop_co,cnsmr_popltn_co,tot_repop_co,total_subpas,sub_400m,sub_500m,con_20m,con_30m,con_40m,total_worker,active_pop,close_cr_dis,cr_in_50m,cr_in_100m,cr_in_500m,close_st_dis,st_in_50m,st_in_500m,st_in_1000m,passenger_sum_50m,passenger_sum_500m,starbucks_100,starbucks_500,land_use_intensity,official_land_value,building_counts,have_sub,have_cr,have_st,trdar_se_a,trdar_se_r,trdar_se_u,trdar_se_d,school_yn,mart_yn
12,0.13157894736842105,0.15172413793103448,0.19444444444444445,0.4081632653061224,0.4804597701149425,0.8768406961178046,0.0,0.0,0.028169014084507043,0.7191076129586847,0.25766128588562814,0.49079791260008765,0.2777777777777778,0.040178571428571425,0.18530884808013356,0.6666666666666666,0.25,0.3447811447812228,0.136,0.0819664209919874,0.30280514587471874,0.16517633093822043,0.40880885752524637,0.13509574066011173,0.5,0.25,0.25,0.2,0.2,0.23242412967362164,0.10910113412690974,0.44444444444444453,0.0,0.08333333333333333,0.5477707006369427,0.19365079365079366,0.0,0.7272727272727273,0.5336787564766841,0.0,0.49560742754988474,0.0,0.13333333333333333,0.1784909472375476,0.04411557392734755,0.27969348659003834,1,0,0,0,0,1,0,1,1
13,0.0,0.05517241379310345,0.027777777777777776,0.14285714285714285,0.13793103448275862,0.19410977242302543,0.0,0.009009009009009009,0.03873239436619719,0.0,0.3789287587524804,0.49594133707586274,0.0,0.13392857142857142,0.2003338898163606,0.1111111111111111,0.25,0.24848484848484986,0.20800000000000002,0.0991171435504504,0.26201842537011777,0.12998433292796693,0.4593016182017277,0.2609202668059478,0.5,0.5,0.0,0.0,0.0,0.0016886573742808896,0.11716187084075358,0.2828282828282829,0.0,0.3333333333333333,0.3121019108280255,0.2126984126984127,0.0,0.8363636363636364,0.8134715025906736,0.0,0.12789382715586364,0.0,0.13333333333333333,0.12756753956536382,0.01890575676565223,0.5632183908045977,1,0,0,0,1,0,0,1,1
14,0.05263157894736842,0.2206896551724138,0.19753086419753083,0.01020408163265306,0.48965517241379314,0.5127175368139224,0.0,0.009009009009009009,0.014084507042253521,0.0,0.5387236508617685,0.25353543401187106,0.0,0.125,0.11853088480801335,0.1111111111111111,0.5,0.7245791245791224,0.184,0.2809857141500439,0.008151886092995808,0.1994736911018894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00046748141999866427,0.08313806354859875,0.27777777777777785,0.0,0.16666666666666666,0.445859872611465,0.07936507936507936,0.16666666666666666,0.2727272727272727,0.4300518134715026,0.04364533310049769,0.5483007610237759,0.0,0.26666666666666666,0.3455590955008159,0.11208818825989336,0.022988505747126433,0,0,1,0,1,0,0,1,1
15,1.0,1.0,0.9320987654320988,0.9999999999999999,0.9999999999999999,1.0,0.36363636363636365,0.18018018018018017,0.2711267605633803,0.3121742867888035,0.31017800225207875,0.23177432056848857,0.2777777777777778,0.3080357142857143,0.3088480801335559,0.0,0.5,0.7111111111111086,0.08000000000000002,0.2395464101691821,0.47460243005643904,0.10624369935002653,0.3041732570872369,0.3748832517012248,0.0,0.25,0.5,0.4,0.4,0.00024805136571357704,0.06486081169744118,0.18686868686868688,0.16666666666666666,0.16666666666666666,0.5477707006369427,0.08571428571428572,0.0,0.7272727272727273,0.5958549222797929,0.0,0.8552740645000809,1.0,0.6666666666666666,0.6214417074623774,0.9999999999999999,0.0,0,1,0,1,0,0,0,0,1
16,0.5263157894736842,0.6068965517241379,0.9629629629629629,0.02040816326530612,0.08045977011494253,0.24631860776439088,0.3181818181818182,0.7387387387387387,0.9577464788732395,0.06460538333422876,0.6275010361763077,0.8299115337118762,0.3055555555555555,0.6785714285714285,0.8998330550918198,0.0,0.0,0.9979797979798377,0.304,0.617952435932376,0.9542013691493938,0.20116259279212542,0.134079571724054,0.2319825591333469,0.5,0.75,0.25,0.4,0.4,1.0,0.00196831943012466,0.22222222222222224,0.3333333333333333,0.41666666666666663,0.9872611464968153,0.1746031746031746,0.0,0.6363636363636364,0.5803108808290156,0.0,0.8944537865211665,1.0,1.0,1.0,0.48040951285466843,0.14559386973180075,1,1,0,0,0,1,0,0,0
17,0.13157894736842105,0.36551724137931035,0.2592592592592593,0.08163265306122448,0.09425287356321839,0.10843373493975902,0.18181818181818182,0.13513513513513514,0.15492957746478875,0.8624348573577607,0.606737163334397,0.3780240792550078,0.6944444444444444,0.6160714285714285,0.3606010016694491,0.6666666666666666,0.5,0.8296296296297214,0.040000000000000036,0.09044626796558503,0.2494309621441217,0.0,0.07628665287747902,0.03167063289185157,0.0,0.0,0.25,0.2,0.2,0.11834912275680472,0.020526759771300026,0.6262626262626263,0.0,0.0,0.3121019108280255,0.3015873015873016,0.0,0.6363636363636364,0.4404145077720208,0.0,0.6939176838222605,0.0,0.4,0.16103297329499833,0.04256047493218765,0.47509578544061304,0,0,0,0,0,0,1,1,1
18,0.15789473684210525,0.06206896551724138,0.0030864197530864196,0.061224489795918366,0.016091954022988506,0.0,0.0,0.0,0.0,0.7190538870681781,0.1665144496161563,0.0,0.8333333333333333,0.17857142857142858,0.0,0.3333333333333333,0.25,0.6942760942761197,0.2,0.2964768363660506,0.0831959824738502,0.1933639692252172,0.17873220586446037,0.24205481582342728,0.0,0.0,1.0,1.0,1.0,0.004426762834273066,0.008341925203861655,0.06565656565656566,0.8333333333333333,0.6666666666666666,0.33757961783439494,0.06984126984126984,0.6666666666666666,0.34545454545454546,0.005181347150259086,0.2476840129223784,0.3111109714543989,1.0,0.06666666666666667,0.3662289222161784,0.06640383645340034,0.034482758620689655,0,1,1,0,0,0,1,1,1
19,0.05263157894736842,0.41379310344827586,0.6759259259259259,0.061224489795918366,0.12413793103448277,0.40562248995983935,0.0,0.07207207207207207,0.2112676056338028,0.0,0.020811555291468144,0.09742629596830289,0.0,0.0,0.16527545909849753,0.1111111111111111,0.5,0.5973063973063972,0.055999999999999994,0.18912280212299615,0.06810999453118413,0.07267077763741736,0.24893539360019465,0.3085004168315595,0.0,0.0,0.25,0.2,0.2,0.0015932530028525908,0.2123910394601181,0.36868686868686873,0.0,0.16666666666666666,0.5031847133757962,0.9999999999999999,0.0,0.0,0.3005181347150259,0.0,0.06985857375841706,0.0,0.06666666666666667,0.3227653016292382,0.05229341898974138,0.7662835249042145,0,0,0,0,0,0,1,1,1
20,0.0,0.06896551724137931,0.058641975308641986,0.26530612244897955,0.13333333333333336,0.3748326639892905,0.0,0.009009009009009009,0.024647887323943664,0.0,0.0778030861548506,0.29542745427301054,0.0,0.09375,0.15025041736227043,0.4444444444444444,0.25,0.6390572390572515,0.17600000000000005,0.18796857924348104,0.11218827209196257,1.0,0.18213894634383743,0.3559564133970327,1.0,0.5,0.25,0.2,0.2,0.0032914508142763105,0.1405942450089043,0.12121212121212122,0.3333333333333333,0.3333333333333333,0.4585987261146497,0.022222222222222223,0.16666666666666666,0.2545454545454545,0.28497409326424866,0.019819697895747838,0.0,0.0,0.06666666666666667,0.43025876136451935,0.0522304576459679,0.39846743295019155,1,1,1,1,0,0,0,1,1
21,0.0,0.027586206896551724,0.2037037037037037,0.01020408163265306,0.1517241379310345,0.20481927710843373,0.0,0.018018018018018018,0.07394366197183098,0.0,0.020602486089562312,0.4243348174750795,0.0,0.040178571428571425,0.21535893155258765,0.4444444444444444,0.5,0.303703703703718,0.2,0.332806278730073,0.11447577184878399,0.16366199273010681,0.357221073123251,0.19107837026234878,0.0,0.25,0.0,0.0,0.0,0.0022610836028506827,0.18080419908145093,0.18181818181818182,0.16666666666666666,0.3333333333333333,0.3821656050955414,0.34285714285714286,0.0,0.8909090909090909,1.0,0.0,0.0792618854436648,0.0,0.0,0.33721863910689776,0.03632980909681366,0.24521072796934865,0,1,0,1,0,0,0,1,1
